V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1,consent,mturk_id,demo_age,demo_gend,demo_citiz,demo_emplo_1,demo_emplo_2,demo_emplo_3,demo_emplo_4,demo_emplo_5,demo_incom,demo_class,demo_educa_1,demo_educa_2,demo_educa_3,Q17_1,Q19_1,Q19_2,ethnic_id,ethnic_id_TEXT,ethnic_id1,ethnic_id2,ethnic_id3,attn,ethnic_id4,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,LSI_1,LSI_2,LSI_3,LSI_4,LSI_5,LSI_6,LSI_7,LSI_8,LSI_9,LSI_10,LSI_11,LSI_12,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,Q63,j_training,j_training_TEXT,Q48,Q50,summary,headline,writing,include,pagenum,Q35,age,credible,status,ambitious,attn2,hardwork,emphasis,hypo_1,hypo_2,hypo_3,hypo_4,hypo_5,hypo_6,hypo_7,hypo_8,hypo_9,Q54,Q62_1,Q62_2,Q62_3,Q66,Q65,Q64,DO-BR-FL_15,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_8Dgf6oDD2fELknT,Default Response Set,Anonymous,,,24.99.196.248,0,7/3/2015 14:18,7/3/2015 14:32,1,1,1,A1X62JDSUD0CE,21,2,1,1,,,,,7,4,5,6,6,4,4,4,1,,4,7,4,5,3,6,4,6,7,7,8,6,3,4,3,3,2,1,2,3,3,2,2,1,2,2,3,5,5,4,5,4,5,3,4,4,5,3,6,3,5,6,5,1,1,,,1,Dr. Mendez lied about the data collected while conducting a trial to cure melanoma.,Mendez Cure Was A Lie,7,4,Page 1,1,1,1,1,1,3,1,7,4,4,4,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something bad,9|7|5|2|15|6|3|10|16|12|1|13|11|14|4|8,33.62219238,-84.52310181,-1
R_239UGPNn4Kh2jCY,Default Response Set,Anonymous,,,45.47.176.220,0,7/3/2015 14:05,7/3/2015 14:33,1,1,1,A1D7Z92PXI7QOB,23,2,1,,1,,,,3,3,5,5,6,2,2,2,3,,2,3,2,5,3,2,3,6,6,8,8,3,6,4,3,3,2,3,2,2,3,1,1,2,2,1,3,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,,,"The article I just read discussed melanoma and a doctor's attempts to treat the disease with mutated cold viruses.  The trials have not been completed yet, but the hope is that this tactic will be a breakthrough in melanoma research.  The doctor has a personal tie to the disease, as his father passed away from it when he was younger.",Killing Melanoma with the Cold,5,5,Science,1,3,7,6,7,3,7,4,4,4,3,4,4,4,3,4,4,1,7,7,7,1,1,1,target does something neutral,9|7|11|4|16|12|13|15|8|1|10|2|3|5|6|14,42.62130737,-73.9720993,-1
R_3I69fZaExpsiIsf,Default Response Set,Anonymous,,,108.34.151.210,0,7/3/2015 14:09,7/3/2015 14:34,1,1,1,A2HQNOUZ706HEK,51,2,1,,,,,1,1,1,6,4,4,4,4,5,3,,3,2,2,5,4,2,1,2,2,8,4,2,8,3,6,2,2,3,2,3,2,1,1,2,1,2,3,3,3,4,2,4,5,4,5,4,3,4,4,4,4,3,3,1,1,,1,,"Researchers have discovered that injecting a mutated form of the common cold virus into skin cancer cells, or melanoma, causes the cancerous area to heal within 2 years. The research team is led by a man who lost his own father to the deadly disease, so this is an issue that is personally very significant for him. He hopes to help the thousands of people diagnosed with melanoma each year.",The Common Cold Turns Out to be Useful for More than Just Causing Misery,5,6,With other news in health-related issues; not the first page,1,4,5,5,6,3,6,4,4,4,3,4,3,3,4,4,4,1,6,7,7,1,1,1,target does something good,12|13|5|9|2|16|4|10|6|15|8|3|14|7|11|1,41.58770752,-71.46230316,-1
R_3QRYBKNwLdRqt6l,Default Response Set,Anonymous,,,71.206.85.130,0,7/3/2015 14:26,7/3/2015 14:51,1,1,1,A1109KQHF4I6BV,25,1,1,,,,,1,3,2,4,5,6,3,3,3,4,,4,6,6,5,5,6,1,2,8,4,7,2,7,2,7,3,3,3,2,3,1,1,1,3,2,1,3,1,1,1,2,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,,1,A medical research group in a university falsified data for a cure for melanoma. The lie was discovered when other scientists replicated the experiment and found out that the data provided did not show the same results in their experiment. /  / ,Medical Research Group Accused of Falsifying Data for Melanoma Cure ,6,7,2,1,3,2,5,6,3,3,4,4,4,1,3,3,2,4,1,1,1,6,7,7,1,1,1,target does something bad,7|16|9|5|12|3|15|13|1|10|6|2|4|8|11|14,25.78289795,-80.23950195,-1
R_1FqXQU2bsXXxibS,Default Response Set,Anonymous,,,76.116.29.251,0,7/3/2015 14:39,7/3/2015 14:52,1,1,1,A3OAJC4PIL3EOI,19,2,1,,1,1,,,1,4,5,6,6,1,1,1,3,,2,1,2,5,1,2,6,3,7,6,3,1,7,2,6,2,2,3,1,2,1,1,2,3,1,1,2,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,1,,"Dr. Mendez conducted an experiment to eliminate melanoma; his research study included over 800 participants in the DC area. He proved to be successful, with 78% of his patients going into remission. His experiment was to inject a cold version of a virus into the skin lesions called by melanoma, causing the body to essentially heal itself.",The Self Healing Miracle: A Cure For Melanoma Is Here,6,6,2,1,3,6,7,6,3,6,4,4,4,2,4,4,4,4,4,4,1,6,7,6,1,1,1,target does something good,4|15|14|3|7|10|8|6|2|12|13|11|1|9|5|16,40.01780701,-74.94490051,-1
R_1BPpFFV8XhIlN4h,Default Response Set,Anonymous,,,71.10.223.112,0,7/3/2015 15:06,7/3/2015 15:14,1,1,1,A1662KZ3DCOHHJ,30,2,1,,,,,1,1,1,6,9,9,2,1,1,8,Ashkenazic,7,4,6,5,2,7,1,2,8,8,7,1,8,1,7,3,3,3,1,2,2,1,1,3,1,1,3,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,,1,"Dr. Mendez, a cancer researcher, has admitted to falsifying data in his studies. Though he claimed to have developed a cure for melanoma, it was subsequently proven to be ineffective.",Fatal Blemish: Cancer Researcher Admits to Falsifying Cure Data,6,7,Front page of the Health section.,1,2,1,1,4,3,5,4,4,4,2,4,4,3,4,4,4,1,7,7,7,1,1,1,target does something bad,8|5|4|11|10|2|9|1|13|16|3|15|7|6|12|14,42.17349243,-72.61859894,-1
R_OeayKbDB7dN0Ko9,Default Response Set,Anonymous,,,108.184.16.127,0,7/3/2015 15:29,7/3/2015 15:40,1,1,1,A1R8LO8YXDJSMA,50,2,1,,1,,,,4,3,6,4,4,5,5,5,3,,7,7,7,5,5,8,6,2,6,1,8,2,7,1,4,2,3,3,2,1,3,2,2,1,2,2,2,1,1,1,1,7,1,7,7,1,1,1,1,7,5,7,7,1,1,,,,This article was about a research names Alex Mendoza. He and his team are developing a treatment for melanoma. The therapy is to inject the cold virus into the melanoma and let the skin heal itself. some agree with his treatment others oppose it. ,Skin Heal Thyself-treating Melanoma by catching a cold.,6,6,3,1,2,6,5,7,3,7,4,4,4,4,3,4,4,5,3,3,1,7,7,7,1,1,1,target does something neutral,14|4|11|7|15|13|8|16|10|6|1|12|3|9|2|5,34.25210571,-118.7843018,-1
R_2ALtZsiFawetkYV,Default Response Set,Anonymous,,,70.76.104.211,0,7/3/2015 15:50,7/3/2015 15:58,1,1,1,A24JT7MZ5BBB3O,34,1,1,,1,,,,3,2,5,6,9,1,3,1,3,,5,2,4,5,4,2,7,6,6,8,7,6,4,4,4,1,3,1,2,3,1,1,1,2,3,3,3,1,1,6,1,7,7,5,6,1,1,3,1,7,7,7,7,1,1,,1,,"Dr. Mendez came up with a way to cure melanoma in people by injecting them with dead cold virus, causing the body to train itself to fight melanoma",Cold Virus Finally Put to Good Use,5,7,B1,1,2,7,6,7,3,7,2,4,4,2,4,4,2,3,3,2,1,6,7,7,1,1,1,target does something good,16|10|7|13|12|1|14|11|8|2|15|5|9|6|3|4,48.60749817,-93.38690186,-1
R_3OiWLq4poh2pUB7,Default Response Set,Anonymous,,,74.138.0.64,0,7/3/2015 16:04,7/3/2015 16:16,1,1,1,A28LM08GN6LVWU,41,1,1,,,1,,,3,2,9,4,5,1,3,1,4,,2,3,6,5,2,1,3,7,7,7,7,2,7,2,3,3,3,3,2,3,3,2,1,2,2,2,2,1,2,4,1,6,6,5,5,4,6,4,3,7,5,5,6,1,1,,1,,A doctor discovers a treatment for melanoma.  A brief history of the doctor is given.,Doctor discovers hope for skin cancer in honor of father,4,5,3,1,3,6,6,7,3,6,2,3,3,2,5,5,5,6,6,6,1,7,7,7,1,1,1,target does something good,6|10|3|7|12|14|15|5|11|8|9|4|13|2|1|16,37.98869324,-84.48799896,-1
R_1GvSdVLVA277DuZ,Default Response Set,Anonymous,,,71.254.72.53,0,7/3/2015 16:01,7/3/2015 16:51,1,1,1,A2YNN8T8ROWHES,24,1,1,1,,,,,2,3,6,5,3,2,1,1,3,,4,2,3,5,4,7,3,3,7,3,6,2,4,3,4,3,2,2,1,1,1,1,1,2,2,3,2,1,2,2,1,5,5,5,6,1,2,2,2,6,6,6,6,1,1,,,1,Doctor Mendez performed tests to treat people with melanoma and claimed to have found a cure for this type of skin cancer but it turned out that he had falsified his data and the new treatment was ineffective at curing the disease.,Doctor's Claim of a Cure to Melanoma Found to be Completely Ineffective ,5,6,4,1,2,3,4,6,,5,4,3,3,2,5,5,2,3,3,6,1,5,5,5,1,1,1,target does something bad,15|5|10|14|11|2|13|3|6|7|12|1|9|4|16|8,37.27099609,-79.94139862,-1
R_3PKQZiWR9faOmZZ,Default Response Set,Anonymous,,,71.95.162.61,0,7/3/2015 16:42,7/3/2015 16:54,1,1,1,AYF7ZD0EQZ0KY,29,1,1,1,,,,,7,4,9,6,9,2,3,2,3,,3,3,2,5,3,6,7,6,7,3,7,3,7,3,7,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2,2,5,5,5,5,2,2,2,2,5,5,5,5,1,1,,,,There is a Dr. who is working along with the American Cancer Association to fight Melanoma.  The dr is injecting mutated cold virus into the melanoma to mixed peer-criticism.  The Dr.'s work is personal after his father had skin cancer.,The Cure for the Common Cancer?,4,3,5,1,4,4,5,4,3,5,3,3,3,3,4,4,4,4,4,4,1,5,5,5,1,2,1,target does something neutral,9|13|10|14|1|12|8|4|5|6|16|2|15|3|11|7,34.17379761,-118.1701965,-1
R_9XjwN8PGKgEwUyB,Default Response Set,Anonymous,,,70.196.12.61,0,7/3/2015 16:54,7/3/2015 17:14,1,1,1,A2UCPARQU9JE8U,68,2,1,,,,,1,2,3,5,4,4,7,6,6,3,,7,5,3,5,6,8,8,3,8,1,4,4,8,1,8,2,3,2,3,1,3,3,1,2,3,3,3,1,5,4,6,4,6,4,1,1,7,4,3,4,4,7,4,1,1,,1,,It is about a break through in medical for skin cancer.  The tests so far are very positive and further study will be conducted.,Breakthrough for Skin Cancer Looks Promising.,4,7,Page 1,1,3,6,6,7,3,6,4,4,4,1,4,4,1,4,4,4,1,5,5,5,1,1,1,target does something good,7|16|13|12|2|10|1|11|3|15|4|5|6|8|9|14,32.78309631,-96.80670166,-1
R_3O0sQm3tfLfET64,Default Response Set,Anonymous,,,24.19.71.166,0,7/3/2015 16:57,7/3/2015 17:15,1,1,1,A2MZQAX0V51S7Z,55,2,1,,,,,1,5,4,6,4,4,2,2,1,3,,4,3,3,5,4,4,6,3,3,7,7,3,8,1,6,2,2,3,1,2,2,1,1,3,1,2,3,1,2,2,1,7,7,7,6,1,1,3,1,7,7,7,7,1,1,,,,"In attempts to treat deadly melanoma, (skin cancer) researchers continue to experiment with unusual treatment protocols. One such researcher, whose own father died from melanoma, is testing the efficacy of using mutated cold viruses directly on melanoma lesions.",Researchers Hope to Destroy Deadly Skin Cancer With the Common Cold,5,5,"Best in a health/science related section, page 1",1,2,6,5,7,3,7,4,4,4,2,4,3,3,4,3,3,1,6,7,6,1,1,1,target does something neutral,12|5|6|16|14|11|1|8|3|15|4|7|13|2|10|9,47.19529724,-122.3311996,-1
R_3qJ3FPp9htbUR5V,Default Response Set,Anonymous,,,69.14.8.174,0,7/3/2015 17:22,7/3/2015 17:28,1,1,1,A3KL0G33VCL8XK ,OH,1,1,1,,,,,4,3,4,5,2,6,5,6,1,,6,5,6,7,6,7,6,6,7,6,4,6,4,6,7,2,1,2,1,2,3,2,1,2,3,2,3,4,5,4,5,6,6,5,5,4,4,5,4,6,5,4,4,1,1,,,1,,,6,5,0,1,3,6,5,5,6,7,6,5,6,5,6,5,4,5,6,5,1,6,5,6,1,2,1,target does something bad,5|8|16|2|13|11|15|3|10|6|1|12|14|9|4|7,41.36700439,-81.86470032,-1
R_3Mcbo6W9ryfM8Qi,Default Response Set,Anonymous,,,96.29.12.46,0,7/3/2015 17:28,7/3/2015 17:47,1,1,1,A1CH9HKVGMO2JU,32,2,1,,1,,,,3,1,6,2,2,1,1,1,4,,5,5,5,5,3,1,3,6,8,6,8,1,7,3,4,3,2,3,2,1,3,1,1,3,1,1,3,1,1,1,1,7,7,7,6,1,2,1,1,7,7,7,7,1,1,,,1,"Dr. Alex Mendez' groundbreaking melanoma treatment research turns out to be a fraud, shocking the medical community. False data was used and the medical community is upset.",Groundbreaking Melanoma Treatment a Fraud,5,7,Science or Health,1,3,2,4,7,3,3,4,4,4,1,7,7,4,7,6,7,1,7,7,7,1,1,1,target does something bad,15|3|5|9|12|2|11|1|8|14|16|13|10|4|7|6,38.30360413,-85.5786972,-1
R_cCFNZ6FZJWHikKJ,Default Response Set,Anonymous,,,74.195.235.178,0,7/3/2015 17:31,7/3/2015 18:00,1,1,1,A2WS3M8RTC4FA,50,2,1,,1,,,,2,3,6,9,5,1,1,1,3,,6,5,2,5,5,1,6,7,2,8,4,4,3,6,2,3,2,3,2,1,1,2,1,3,2,2,3,2,2,2,2,6,5,6,4,2,2,2,2,6,6,5,6,1,1,,1,,"Breakthrough cure for melanoma by Dr. Menendez using mutated cold virus. 2 yr. study, almost 80% cure over 2 yr. period. Dad died of melanoma. Parents met when his mom exchancge student in Mexico.",Melanoma Cure Breakthrough,4,4,health,1,2,6,6,6,3,6,2,4,4,4,4,4,4,5,5,4,1,7,7,7,1,1,1,target does something good,13|16|15|5|14|6|11|8|9|12|4|3|2|7|1|10,36.18850708,-97.05740356,-1
R_2wgXGXXPln3bhGP,Default Response Set,Anonymous,,,50.174.138.204,0,7/3/2015 18:06,7/3/2015 18:18,1,1,1,A3FUDUZVJAENVE,41,2,1,1,,,,,7,4,6,2,5,5,5,5,3,,5,5,4,5,5,2,6,6,6,3,7,6,7,2,3,3,3,3,2,2,3,1,1,1,1,1,2,2,2,5,2,5,5,5,5,2,3,2,3,5,5,6,5,1,1,,,,Dr. Mendez is working on finding a cure or treatment for melanoma.  The research is taking awhile and could take up to 2 years and involve more than 800 patients.  There is both positive and negative feedback however Dr. Mendez is driven as his father passed away from the disease.,A Doctors personal fight to find a treatment or cure for Melanoma            ,5,5,Health,1,2,5,5,6,3,6,4,3,3,3,4,4,3,4,4,3,1,7,7,7,1,1,1,target does something neutral,2|10|12|3|13|8|11|9|16|14|6|1|7|5|4|15,38.2328949,-122.1250992,-1
R_79xhVvxuqipmoEB,Default Response Set,Anonymous,,,108.185.251.6,0,7/3/2015 18:07,7/3/2015 18:18,1,1,1,A7KTGHYJREC8J,28,2,1,,,,,1,6,3,6,2,3,1,2,2,4,,7,7,7,5,7,8,3,7,7,7,7,3,7,3,3,2,3,2,2,2,2,1,3,2,2,3,3,1,1,1,1,7,7,7,1,1,1,7,1,7,1,4,7,1,1,,1,,"Melanoma affects more than 70,000 Americans in the US. It also kills more than 10,000 a year. Dr. Mendez has discovered that injected a dead virus into people, will help prevent Melanoma.","The 10,000 People a Year Silent Killer",6,7,New York Times,1,3,5,5,7,3,7,5,2,1,1,4,3,1,1,3,2,1,6,6,6,1,1,1,target does something good,16|5|11|4|6|2|15|9|14|8|10|13|1|3|12|7,34.40649414,-118.4015045,-1
R_ptH8MbqV5m6sHtf,Default Response Set,Anonymous,,,68.230.55.169,0,7/3/2015 18:09,7/3/2015 18:18,1,1,1, A2XON1EQOHHFE4,29,2,1,1,,,,,3,3,9,5,4,4,3,2,3,,5,3,4,5,3,7,1,6,7,3,6,1,8,2,3,2,3,3,3,2,1,2,1,2,1,1,2,2,2,2,3,7,6,6,7,1,1,1,2,7,7,6,6,1,1,,,,"Dr. Mendez, a scientist whose father died from cancer, is experimenting with a cure for melanoma.",Scientist Seeks to Make Father Proud with Possible Cure for Melanoma,5,5,10,1,4,6,5,6,3,7,4,4,3,3,4,3,3,3,4,4,1,6,6,6,1,1,1,target does something neutral,5|4|3|6|8|10|1|13|2|11|9|7|16|12|14|15,32.2131958,-110.8872986,-1
R_8dlavIg7b0cDUU9,Default Response Set,Anonymous,,,70.180.230.228,0,7/3/2015 18:07,7/3/2015 18:22,1,1,1,AKEG0OS5D2ZPT,27,1,1,1,,,,,3,2,5,9,9,5,7,1,3,,7,7,1,5,7,8,1,8,8,8,8,2,8,2,7,2,3,2,3,2,2,2,2,2,3,2,2,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,1,,Dr.Mendaz research team make major breakthrough in curing the skin cancer melanoma. The Dr. was pushed to his studies by his father who passed away from cancer when he was only 14 years old.,Melanoma Me Not!,7,7,front page,1,3,7,7,7,3,7,4,7,7,7,7,1,7,1,1,1,1,7,7,7,1,1,1,target does something good,10|9|16|4|11|2|1|14|7|8|15|12|3|13|5|6,36.07809448,-115.2124023,-1
R_bIzCxXAEM4myop3,Default Response Set,Anonymous,,,104.32.83.37,0,7/3/2015 18:13,7/3/2015 18:26,1,1,1,A2SW8UVJEDEV0D,27,2,1,1,,,,,5,3,6,9,9,5,6,1,3,,4,4,2,5,4,6,4,8,6,1,6,2,8,1,2,3,2,3,2,3,3,1,1,3,1,1,3,2,2,2,1,5,7,7,7,2,2,2,2,5,5,5,6,1,1,,,1,A doctor who researches melanoma falsified data claiming that he had found a cure.  His treatment was actually ineffective.  It was considered shocking because his father had passed away from melanoma.  He didn't explain why he pretended to have found a cure.,"""Shocking and Disturbingly Unethical:"" Falsified Data Used to Promote Ineffective Melanoma Treatment",6,6,"News, maybe page 2",1,3,2,3,6,3,2,4,3,3,1,3,3,2,4,3,4,1,7,7,6,1,1,1,target does something bad,4|13|1|14|3|9|15|6|12|5|2|16|7|11|8|10,33.98530579,-118.3378983,-1
R_3O8r90FYEJzieJZ,Default Response Set,Anonymous,,,50.174.58.198,0,7/3/2015 18:16,7/3/2015 18:28,1,1,1,A3A070K5VP19Y,21,1,1,,1,,,,2,2,5,4,4,4,3,5,2,,4,4,4,5,2,1,1,1,3,7,4,4,7,2,6,3,3,3,3,2,3,1,1,3,1,1,3,3,3,3,1,4,6,5,5,3,3,3,3,5,5,5,4,1,1,,,1,"A medical researcher had falsified data relating to the treatment of melanoma, a type of skin cancer. When doctors had used his data to treat melanoma patients, they found it had no effect and confronted the researcher.",Researcher Whose Own Father Lost To Melanoma Falsifies Cure For The Cancer,4,4,2,1,2,1,1,7,3,1,4,3,3,2,4,3,3,3,3,4,1,7,7,7,1,1,1,target does something bad,15|12|9|3|2|10|4|5|6|1|8|11|14|16|7|13,37.96679688,-121.7662048,-1
R_3ozQ6A0CqtVCG9J,Default Response Set,Anonymous,,,71.91.202.86,0,7/3/2015 15:47,7/3/2015 18:30,1,1,1,AJIVIZETWE7P6,31,2,1,,,,,1,6,3,6,9,6,3,3,1,3,,5,3,3,5,4,4,6,2,6,6,7,4,8,4,6,2,1,3,1,2,3,1,1,3,2,2,3,1,2,4,2,4,6,6,4,2,2,2,4,6,5,6,6,1,1,,,1,A doctor whose father died from melonoma admitted to falsifying research for a study that indicated a treatment for melonoma. ,Doctor Admits Melonoma Treatment Study Fabricated,4,4,2,1,3,1,1,6,3,4,1,4,4,6,4,4,4,2,2,2,1,6,6,5,1,1,1,target does something bad,13|8|7|16|15|1|5|12|6|10|3|9|4|11|14|2,38.73849487,-90.54019928,-1
R_3lLlZMenqHjlFAh,Default Response Set,Anonymous,,,72.211.209.147,0,7/3/2015 18:17,7/3/2015 18:30,1,1,1,A252WKLIUCB8IZ,39,2,1,1,,,,,5,3,6,4,5,3,5,2,7,Native American and Caucasian,5,5,5,5,4,8,3,4,8,1,8,2,7,3,7,2,3,3,2,2,2,1,1,3,1,2,3,1,1,2,1,6,7,7,7,1,1,1,2,6,7,7,6,1,2,"Mary Washington College, 4 years",1,,"Dr. Mendez found we can cure melanoma in 78% of cases by injecting it with a mutated cold virus. The cure teaches the body to heal itself. He performed trials in DC, and he was inspired to join the cause because of his father's death from skin cancer.",Skin Cancer Breakthrough: A Cold You Want to Catch,4,5,Health,1,2,5,5,7,3,7,5,4,2,2,2,3,3,4,3,3,1,6,7,7,1,1,1,target does something good,3|16|5|11|6|9|13|7|8|10|15|4|1|12|14|2,33.66949463,-117.8231049,-1
R_2qn3FCbJ1EJPxPi,Default Response Set,Anonymous,,,75.27.11.38,0,7/3/2015 18:20,7/3/2015 18:37,1,1,1,A3HGGW23043F32,44,1,1,1,,,,,2,2,6,9,6,5,6,4,3,,5,4,3,5,6,3,6,4,6,7,7,3,8,2,6,3,3,2,2,1,2,3,1,2,3,3,3,4,5,6,4,6,2,5,3,5,6,4,6,4,3,4,2,1,1,,,,"Dr. Mendez is working on a treatment for melanoma using a modified cold virus injected in the lesion. Results are inconclusive at the moment, but Dr. Mendez is hopeful that his experiments will lead him to a cure for melanoma.",Searching for the cure to melanoma,5,6,1,1,2,6,5,7,3,6,5,2,2,1,3,4,4,3,3,3,1,6,7,6,1,1,1,target does something neutral,2|3|1|5|8|7|16|13|12|11|14|6|15|10|4|9,39.67939758,-86.08809662,-1
R_R7X89UEw5BfGhQB,Default Response Set,Anonymous,,,134.228.2.186,0,7/3/2015 19:05,7/3/2015 19:18,1,1,1,ADKIX9NXFJ0WY,27,2,1,,1,1,,,1,2,6,5,5,1,2,1,3,,6,5,5,5,6,6,7,7,7,3,7,3,6,8,3,2,3,3,3,1,2,2,1,3,3,1,3,1,1,2,1,7,7,6,6,1,1,1,2,7,6,7,6,1,1,,1,,"A doctor at a university has discovered a possible cure for melanoma, which is a type of skin cancer. Using a mutated cold virus, the doctor was able to help patients' bodies heal on their own. This study was done over a two-year period and is so far a success.",Deadly Skin Cancer Cured by Common Cold,4,5,First page,1,2,6,5,6,3,6,4,2,3,2,2,2,3,2,3,3,1,7,7,7,1,1,1,target does something good,10|9|5|11|2|7|8|12|13|1|6|16|4|15|3|14,41.6499939,-83.67410278,-1
R_3KTn9xpEpqeqy6K,Default Response Set,Anonymous,,,23.127.36.111,0,7/3/2015 19:18,7/3/2015 19:31,1,1,1,A6XM6966QN40X,44,2,1,,,,,1,6,3,9,5,4,1,2,2,3,,6,2,2,5,6,1,3,6,7,7,6,1,7,2,7,3,2,3,3,1,2,1,2,3,2,2,3,1,1,1,1,7,7,7,7,1,1,1,3,7,7,7,7,1,1,,,1,"Dr. Mendez falsified scientific data to make it appear that he had found a cure for melanoma. Ironically, his own father had died of melanoma when he was a teenager.",Hopes for a cure for melanoma dashed by falsified scientific data,6,6,2,1,2,1,4,6,3,2,4,4,4,1,4,4,2,4,4,4,1,7,7,7,1,1,1,target does something bad,2|7|12|5|11|9|6|15|8|3|10|14|16|4|1|13,35.92979431,-86.46050262,-1
R_3rYTVGC3LfKLYrp,Default Response Set,Anonymous,,,68.56.242.174,0,7/3/2015 19:16,7/3/2015 19:33,1,1,1,A27NPRUX520WXZ,26,1,1,,,,1,,3,3,6,6,6,2,2,3,3,,4,1,1,5,1,1,7,7,6,8,7,8,7,6,6,3,3,2,2,2,1,2,1,2,3,2,3,3,3,2,2,6,6,6,5,2,2,3,2,6,6,6,6,1,1,,,,"Researchers look in to new treatment for skin cancer using cold viruses, researchers optimistic on outcome others are pessimistic.  ",Cold virus could help skin cancer patients ,5,2,Science or World/US,1,4,4,4,6,3,6,4,4,4,4,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something neutral,16|15|12|5|7|9|2|3|8|14|1|13|6|11|4|10,42.49380493,-82.89849854,-1
R_r7nNbgO60y8CjAJ,Default Response Set,Anonymous,,,76.6.159.67,0,7/3/2015 19:23,7/3/2015 19:39,1,1,1,A2TU0ZJK9OYCNZ,34,1,1,1,,,,,3,2,5,3,5,4,3,2,3,,7,2,4,5,5,2,2,6,8,8,7,4,6,7,8,2,3,3,2,1,2,3,1,3,3,1,3,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,1,,Dr. Mendez whose father died from melanoma has found a possible cure for it.  He did this by mutating a cold virus and injecting it into the lesions. His parents met while his mother was attending school in mexico city and relocated back to her hometown when he was two.,Possible Cure for Melanoma found?,7,7,front,1,2,6,5,7,3,7,4,6,4,5,1,1,4,4,5,6,1,6,7,6,1,1,1,target does something good,11|9|6|7|3|2|12|13|16|8|14|4|1|5|10|15,35.48320007,-78.67980194,-1
R_wOgSBl8Y6HdibYJ,Default Response Set,Anonymous,,,24.119.252.204,0,7/3/2015 19:29,7/3/2015 19:48,1,1,1,A1ELADE3LT4GF9,48,2,1,,1,,,,5,3,5,4,8,6,6,6,3,,4,3,3,5,3,1,6,6,3,8,8,2,7,7,6,1,2,3,1,1,3,1,1,2,2,2,3,5,5,5,3,4,6,3,4,5,5,4,6,3,3,3,2,1,1,,,,"Studies are being conducted to see how a mutated cold virus will affect a common form of skin cancer, or melanoma.  Results are inconclusive and will need at least two years to see results.",Could a cold virus be the next cancer cure?,5,5,2,1,4,5,5,7,3,7,4,3,3,1,3,3,4,4,3,4,1,6,6,5,1,1,1,target does something neutral,3|8|1|9|2|12|11|7|14|10|4|16|6|5|15|13,37.645401,-95.46299744,-1
R_ZwSh5n4MCjTxXUZ,Default Response Set,Anonymous,,,24.171.81.254,0,7/3/2015 19:48,7/3/2015 20:03,1,1,1,A3PKU7GO6SDFNH,30,1,1,,1,,,,3,2,9,9,4,3,3,3,3,,6,6,6,5,6,6,7,4,7,6,6,2,7,4,7,2,3,3,2,2,2,1,1,2,1,1,2,4,4,2,2,6,6,6,6,3,4,4,3,6,6,6,6,1,1,,,1,"The article I just read was about a doctor that made false claims about a cure for skin cancer,he was sorry. /  / The title I suggest is: Doctor lies about cancer cure.",A3PKU7GO6SDFNH,4,5,2nd,1,3,1,1,1,3,2,1,4,4,4,4,4,2,2,2,2,1,7,7,6,1,1,1,target does something bad,16|2|9|12|11|15|13|8|7|14|1|3|6|4|5|10,38.99769592,-90.98459625,-1
R_1MQEdBQwYbFuPSa,Default Response Set,Anonymous,,,100.7.29.189,0,7/3/2015 19:44,7/3/2015 20:04,1,1,1,AK4DY46G1MW3Q,44,1,1,1,,,,,7,4,9,9,6,3,2,1,3,,4,4,3,5,4,2,3,1,7,7,7,2,8,1,8,3,2,3,2,3,2,2,1,3,2,2,3,1,1,4,1,7,7,7,7,1,1,2,2,7,6,6,6,1,2,"Not sure if this counts, but I spent 3 years on my high school newspaper, 2 as an editor",1,,"Dr. Mendez discovered a breakthrough in treating melanoma, injecting mutated cold viruses into the melanoma to treat them. / ",Mendez Achieves Breakthrough in Melanoma Treatment,5,6,5,1,3,7,6,7,3,7,5,4,4,4,3,3,4,4,4,4,1,7,7,7,1,1,1,target does something good,1|6|12|14|5|16|7|11|10|9|2|4|3|13|8|15,37.4848938,-77.65509796,-1
