V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q37,consent,mturk_id,demo_age,demo_gend,ethnic_id,ethnic_id_TEXT,ethnic_id2,ethnic_id3,attn,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,Q65,Q89_1,Q89_2,Q89_3,Q89_4,Q87,Q67,Q69,Q71,Q73,Q75,Q77,Q79,Q81,Q83,Q88,Q88_1,Q88_2,Q88_3,Q88_4,Q86,Q90,Q92,Q94,Q96,Q106,Q98,Q100,Q102,Q104,Q44,Q60_1,Q60_2,Q60_3,Q60_4,Q35,status,attn2,hypo_3,hypo_2,hypo_1,hypo_4,hypo_11,hypo_12,hypo_5,debrief,data_yn,mturkcode,DO-BR-FL_57,DO-BR-FL_124,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_2ASvTSovzpPJiJk,Default Response Set,Anonymous,,,71.238.16.185,0,3/8/2018 16:31,3/8/2018 16:38,1,1,1,A18O3DEA5Z4MJD,42,2,3,,2,4,5,3,5,4,3,5,4,2,3,4,5,5,4,4,5,5,4,1,0,0,10.473,0,1,4,3,3,3,2,2,3,3,4,1,0,0,14.59,0,1,4,3,6,6,6,4,4,5,5,1,12.156,12.156,12.489,1,1,5,3,3,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Latino|Zack Yusef|project artist,16|15|8|5|6|14|11|1|9|12|3|10|7|4|13|2,44.90159607,-122.9223022,-1
R_2OI4cJC74OoG6W2,Default Response Set,Anonymous,,,174.221.11.54,0,3/8/2018 16:34,3/8/2018 16:41,1,1,1,A3HQQ51CW90V7C,42,2,3,,6,6,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,22.016,0,1,4,3,4,4,4,3,3,3,3,1,12.063,12.063,17.739,1,1,5,3,4,4,4,4,4,4,4,1,15.358,41.444,42.127,6,1,4,3,4,4,4,3,3,3,3,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,8|9|16|4|2|14|10|13|7|5|11|15|3|1|12|6,41.90249634,-87.74009705,-1
R_2Y3BTDoglWLJnZ4,Default Response Set,Anonymous,,,74.109.219.133,0,3/8/2018 16:39,3/8/2018 16:42,1,1,1,A4T642D9Z2UYC,22,1,3,,2,3,5,5,4,2,5,5,4,3,4,6,4,5,5,4,6,6,4,1,0.501,0.501,0.918,1,1,5,3,4,3,4,4,3,5,5,1,0,0,0.896,0,1,2,3,4,4,6,5,3,3,5,1,0.356,0.356,0.703,1,1,5,3,4,4,6,3,4,4,3,1,1,1,FL_58|FL_129,Zack Yusef|project artist|Latino,10|15|3|14|5|6|7|8|2|1|4|13|16|9|11|12,40.40499878,-79.97409821,-1
R_2b359PH35dOf8rA,Default Response Set,Anonymous,,,104.174.21.254,0,3/8/2018 16:38,3/8/2018 16:43,1,1,1,A3FAH5S2RGZ5AK,29,2,1,,6,5,4,4,6,4,6,7,6,4,6,3,6,4,3,4,5,5,6,1,0,0,2.287,0,1,5,6,7,7,4,6,5,3,4,1,0,0,10.884,0,1,6,5,4,3,6,6,3,6,6,1,0,0,1.353,0,1,6,3,5,6,5,6,5,6,7,1,1,1,FL_129|FL_58,Latino|Zack Yusef|project artist,6|13|9|1|15|10|8|3|12|11|14|4|2|16|5|7,34.16830444,-118.3730011,-1
R_AG2Rd1eLNOYYtHz,Default Response Set,Anonymous,,,47.185.48.54,0,3/8/2018 16:32,3/8/2018 16:44,1,1,1,A24LB89P1BPKKF,23,1,3,,6,5,5,1,1,1,1,7,7,1,7,1,1,1,1,7,7,7,7,1,0,0,29.287,0,1,7,3,4,4,4,4,4,4,4,1,0,0,24.619,0,1,7,3,4,4,4,4,4,4,4,1,0,0,40.488,0,1,7,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,2|7|1|16|14|10|6|13|5|15|11|4|3|9|8|12,32.93460083,-97.25170135,-1
R_3QRCxMi22emwCpH,Default Response Set,Anonymous,,,71.228.210.47,0,3/8/2018 16:20,3/8/2018 16:45,1,1,1,A187VXD4ETY6M2,32,2,3,,3,3,5,1,5,5,1,5,4,6,4,5,7,6,5,2,2,2,2,1,3.64,28.775,30.288,2,1,5,3,4,4,4,5,5,5,5,1,3.325,7.26,8.507,3,1,6,3,2,2,2,4,3,3,1,1,1.732,7.747,8.972,5,1,4,3,4,2,2,1,1,1,1,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,3|14|16|7|15|10|13|1|6|8|4|9|12|11|5|2,36.06430054,-87.43019867,-1
R_3s663FsaA8GM7iL,Default Response Set,Anonymous,,,73.202.46.19,0,3/8/2018 16:41,3/8/2018 16:46,1,1,1,AK8UFPN8QOSK5,22,1,2,,6,6,5,1,1,1,1,6,7,6,7,2,2,1,1,7,7,7,5,1,0,0,22.183,0,1,1,3,2,2,2,3,3,3,3,1,0,0,13.968,0,1,3,3,2,2,2,1,1,1,1,1,0,0,26.911,0,1,1,3,1,1,1,1,1,1,1,1,1,1,FL_58|FL_129,Latino|Zack Yusef|project artist,9|13|6|3|2|16|10|8|15|5|7|11|1|12|4|14,37.33479309,-121.7780991,-1
R_3NyBScZ6v7JwSv8,Default Response Set,Anonymous,,,172.58.41.16,0,3/8/2018 16:43,3/8/2018 16:48,1,1,1,A2F2DDH12YU4AK,34,1,3,,3,3,5,4,4,4,7,1,4,7,7,4,7,4,7,4,4,1,4,1,0,0,4.548,0,1,2,3,8,1,1,1,1,1,1,1,0,0,14.568,0,1,2,3,4,4,4,4,4,4,4,1,0,0,5.533,0,1,1,3,1,1,1,1,1,1,1,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,11|8|16|4|13|15|9|1|6|10|7|5|12|3|2|14,47.38240051,-122.313797,-1
R_2czmMFyBo1YBTBu,Default Response Set,Anonymous,,,47.145.150.17,0,3/8/2018 16:31,3/8/2018 16:48,1,1,1,A2E5PZUD6W4OA1,27,1,2,,7,6,5,6,6,6,5,6,2,5,4,6,6,5,2,5,6,5,5,1,0,0,4.773,0,1,2,3,8,1,1,1,1,1,1,1,2.534,2.909,4.491,2,1,2,3,1,1,4,1,1,1,1,1,1.931,2.314,14.136,2,1,1,3,1,1,1,1,1,1,1,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,6|11|16|3|12|7|4|15|13|9|10|2|8|1|5|14,34.09640503,-117.9667969,-1
R_PzyO6z2DQiyshHP,Default Response Set,Anonymous,,,71.86.170.186,0,3/8/2018 16:43,3/8/2018 16:50,1,1,1,AE608VRXK6M2E,30,1,3,,1,1,5,1,4,2,1,4,5,7,4,5,5,4,2,5,4,5,4,1,0,0,12.31,0,1,3,3,8,1,1,1,1,1,1,1,0,0,29.437,0,1,6,3,1,1,1,1,1,1,1,1,33.496,33.496,118.747,1,1,4,3,1,1,1,1,1,1,1,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,16|6|4|11|10|9|12|15|3|5|8|7|14|13|1|2,43.11599731,-88.51909637,-1
R_1rOqiXngM1TceeH,Default Response Set,Anonymous,,,108.17.4.23,0,3/8/2018 16:44,3/8/2018 16:51,1,1,1,A2FLOH4DM8A4ZS,31,1,4,,2,1,5,4,4,5,4,5,3,4,4,6,3,6,6,4,4,5,2,1,2.728,13.161,14.735,2,1,4,3,4,4,4,4,4,4,4,1,3.327,12.492,17.803,2,1,4,3,4,4,4,4,4,4,4,1,3.154,12.889,13.828,3,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,15|9|16|4|10|11|12|1|13|6|14|3|5|7|2|8,42.97619629,-78.79470062,-1
R_2S66XzdAZZUkB7a,Default Response Set,Anonymous,,,98.65.175.52,0,3/8/2018 15:59,3/8/2018 16:55,1,1,1,A308FEI88TJ8WV,61,2,3,,4,3,5,,,,,,,,,,,,,,,,,1,0,0,52.297,0,1,3,3,5,3,3,3,3,3,2,1,0,0,27.017,0,1,5,3,3,3,3,2,3,3,3,1,5.865,17.465,20.708,3,1,3,3,4,4,4,5,3,4,5,1,1,1,attention/suspicion check|FL_129,project artist|Zack Yusef|Latino,,29.30050659,-81.19480133,-1
R_1N3KyBzSCwd3WrS,Default Response Set,Anonymous,,,172.103.25.6,0,3/8/2018 16:51,3/8/2018 16:57,1,1,1,A3EG4C9T4F5DUR,27,1,3,,5,4,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,10.591,0,1,4,3,2,1,1,1,1,1,1,1,0,0,117.218,0,1,5,3,2,2,2,1,1,1,2,1,0,0,13.137,0,1,1,3,2,3,3,2,1,1,1,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,9|16|1|6|10|8|7|3|4|11|2|14|13|12|5|15,43.51899719,-96.73220062,-1
R_Rfe3yn9DSQKyHqp,Default Response Set,Anonymous,,,138.128.245.125,0,3/8/2018 17:04,3/8/2018 17:06,1,1,1,A1AREBIHWPXTU3,26,1,1,,7,7,5,7,7,5,4,6,5,5,6,5,6,7,6,6,6,6,6,1,0,0,1.388,0,1,4,3,4,5,6,5,6,5,4,1,0,0,1.322,0,1,4,3,4,5,6,5,6,5,5,1,1.989,1.989,3.7,1,1,4,3,4,5,6,5,5,4,5,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,7|8|2|12|9|15|3|14|5|16|11|10|4|6|13|1,40.75280762,-73.97250366,-1
R_Qhy8xWvMgM3eIsF,Default Response Set,Anonymous,,,70.63.112.211,0,3/8/2018 17:03,3/8/2018 17:06,1,1,1,A3KUZNPVWM8K4Z,24,2,3,,5,4,5,5,6,3,3,2,4,5,5,3,3,3,5,2,2,6,6,1,1.198,1.198,2.473,1,1,4,5,2,4,6,5,3,5,3,1,8.766,8.766,10.164,1,1,5,3,6,5,4,5,3,6,4,1,1.145,1.145,2.235,1,1,6,3,5,5,3,5,5,3,5,1,1,1,FL_58|FL_129,Latino|Zack Yusef|project artist,8|9|1|7|13|3|11|15|14|6|4|2|16|10|5|12,33.9848938,-81.02500153,-1
R_2zAR4sbxAR2rTtg,Default Response Set,Anonymous,,,24.124.56.201,0,3/8/2018 17:03,3/8/2018 17:07,1,1,1,A1KUW26JP1SB9,23,1,3,,2,2,5,2,3,5,2,4,4,6,3,6,6,6,6,7,4,5,2,1,0,0,12.095,0,1,4,3,4,3,3,5,6,5,4,1,16.415,16.415,16.988,1,1,5,3,3,4,4,3,3,4,2,1,0,0,34.897,0,1,3,3,3,4,4,3,2,3,2,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,1|15|3|16|8|13|10|6|2|7|12|14|11|5|4|9,39.03930664,-95.20870209,-1
R_3ly9YPHNB1Wvazv,Default Response Set,Anonymous,,,98.115.161.40,0,3/8/2018 17:03,3/8/2018 17:07,1,1,1,A2SL8R5B6QX4Q0,37,1,3,,2,3,5,1,1,1,1,7,7,7,1,1,1,1,1,7,7,7,7,1,1.459,12.965,13.878,6,1,4,3,3,3,3,5,5,5,5,1,2.376,15.262,20.834,5,1,5,3,5,5,5,6,6,6,6,1,6.121,26.211,27.291,7,1,5,3,2,2,2,2,2,2,2,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,3|1|11|13|9|14|5|10|16|12|15|6|4|8|2|7,40.13250732,-75.33239746,-1
R_2zcDtiwyRZlsgW8,Default Response Set,Anonymous,,,173.22.6.76,0,3/8/2018 17:03,3/8/2018 17:07,1,1,1,A1ZRK6K5JUPJAV,43,1,3,,6,4,5,4,7,6,6,4,2,4,2,7,7,7,7,3,2,3,1,1,0,0,18.51,0,1,3,3,5,5,5,6,6,6,6,1,0,0,31.525,0,1,4,3,4,3,3,4,4,5,5,1,0,0,35.854,0,1,3,3,3,3,3,4,4,4,3,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,10|11|14|3|8|16|13|1|7|6|9|4|15|12|2|5,44.33410645,-94.06169891,-1
R_2WDssGZgQdTlB23,Default Response Set,Anonymous,,,108.202.190.184,0,3/8/2018 17:02,3/8/2018 17:08,1,1,1,A1QVLNM0795FRM,34,1,3,,1,1,5,1,1,1,1,5,1,1,1,1,1,1,6,7,7,7,5,1,0,0,2.411,0,1,5,3,4,3,2,3,2,2,3,1,0,0,19.799,0,1,5,3,3,2,4,3,2,2,3,1,0,0,49.075,0,1,5,3,4,3,3,3,2,3,2,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,15|2|12|14|4|13|3|16|5|7|11|1|10|8|9|6,31.96000671,-106.4020996,-1
R_OOSHADxxGlOwrip,Default Response Set,Anonymous,,,98.218.132.3,0,3/8/2018 17:04,3/8/2018 17:08,1,1,1,A2B5RYKVO64OLZ,35,2,1,,7,7,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,4.688,0,1,4,3,4,4,4,4,4,4,4,1,0,0,31.899,0,1,4,3,4,4,4,4,4,4,4,1,0,0,24.539,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,11|16|7|15|1|14|8|9|4|13|2|10|3|6|12|5,39.49839783,-76.19660187,-1
R_32UY1WiZkz7mR03,Default Response Set,Anonymous,,,99.122.74.3,0,3/8/2018 17:03,3/8/2018 17:08,1,1,1,A15OZ171E03V4T,28,2,1,,7,7,5,3,2,4,2,3,2,4,3,5,3,2,4,3,5,3,5,1,0,0,2.503,0,1,3,3,6,5,4,5,3,5,5,1,0,0,4.874,0,1,3,3,4,3,5,5,4,3,5,1,0,0,47.377,0,1,5,3,6,6,6,5,1,1,1,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,9|16|13|8|1|4|5|14|3|2|11|15|10|12|6|7,30.38380432,-91.05979919,-1
R_1Iis37NXLDsWOGw,Default Response Set,Anonymous,,,108.201.15.80,0,3/8/2018 17:04,3/8/2018 17:09,1,1,1,AZACNY1H74YWS,65,2,3,,6,3,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,10.138,0,1,3,3,5,6,5,5,5,5,6,1,0,0,29.766,0,1,4,3,5,4,4,3,2,3,4,1,0,0,16.905,0,1,3,3,5,5,5,5,5,6,5,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,7|2|9|11|14|6|4|1|15|5|8|13|10|16|12|3,39.68780518,-82.604599,-1
R_3HCtCsW5NKlUUQq,Default Response Set,Anonymous,,,70.180.176.50,0,3/8/2018 17:05,3/8/2018 17:09,1,1,1,A2AU6YNUB39I9F,23,2,2,,7,7,5,1,1,1,1,7,7,7,7,1,1,1,3,7,7,7,7,1,0,0,9.836,0,1,1,3,8,1,1,1,1,1,1,1,0,0,7.166,0,1,5,3,7,7,7,4,4,4,4,1,0,0,6.842,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,1|16|15|8|11|13|2|10|14|5|7|9|12|3|4|6,36.06010437,-115.2757034,-1
R_3r1AyLEPavsv7mJ,Default Response Set,Anonymous,,,98.246.64.98,0,3/8/2018 17:04,3/8/2018 17:10,1,1,1,A37Q4O126A4RNA,34,1,3,,1,1,5,2,4,2,4,2,4,7,6,5,7,7,7,2,2,1,6,1,0,0,16.332,0,1,4,3,4,4,4,4,4,4,4,1,0,0,35.466,0,1,5,3,4,4,4,4,4,4,4,1,0,0,38.16,0,1,5,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,6|11|10|2|13|14|16|15|4|3|12|8|5|7|9|1,45.67410278,-122.4714966,-1
R_3iQgLj2UM6fqloX,Default Response Set,Anonymous,,,173.202.123.151,0,3/8/2018 17:06,3/8/2018 17:11,1,1,1,A20NITCOBY4775,59,2,3,,1,1,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,16.639,0,1,5,3,4,4,4,4,4,4,4,1,0,0,24.067,0,1,7,3,4,4,4,4,4,4,4,1,0,0,60.966,0,1,2,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,4|5|13|8|7|14|11|2|12|3|1|9|15|10|6|16,35.53250122,-93.10929871,-1
R_2wn9URVhrGKxfeu,Default Response Set,Anonymous,,,73.173.56.174,0,3/8/2018 17:03,3/8/2018 17:11,1,1,1,A1TCDQNDVZFTLE,35,2,3,,3,2,5,1,1,1,1,7,6,7,6,1,1,3,2,7,7,6,6,1,4.771,12.251,36.488,2,1,4,3,4,4,4,5,5,4,5,1,20.074,26.49,29.752,3,1,5,3,4,4,4,3,3,4,5,1,1.991,7.175,47.411,3,1,4,3,4,4,4,3,3,4,3,1,1,1,FL_129|FL_58,Latino|Zack Yusef|project artist,12|10|14|4|15|1|11|9|8|6|2|3|13|7|16|5,38.81559753,-77.04530334,-1
R_AsVbXjuD03bY1ih,Default Response Set,Anonymous,,,73.189.147.24,0,3/8/2018 17:04,3/8/2018 17:12,1,1,1,APRZ7BR8C0ZMQ,54,1,3,,3,3,5,1,1,1,1,7,7,7,7,1,7,7,1,7,7,7,7,1,0,0,26.424,0,1,4,3,4,4,4,4,3,3,4,1,0,0,51.825,0,1,4,3,3,4,4,3,3,3,4,1,0,0,26.91,0,1,3,3,4,4,4,3,4,4,4,1,1,1,FL_58|FL_129,Zack Yusef|project artist|Latino,14|5|8|11|7|13|9|2|3|1|12|4|16|6|10|15,38.53689575,-122.8123016,-1
R_QbtVJ1RXChhivmN,Default Response Set,Anonymous,,,72.240.47.30,0,3/8/2018 17:06,3/8/2018 17:14,1,1,1,A2FLZP3C6U67JY,33,1,3,,2,2,5,1,5,5,1,5,6,7,7,4,1,7,7,6,1,3,1,1,0,0,14.776,0,1,5,3,5,5,5,4,4,4,4,1,0,0,17.753,0,1,5,3,5,5,5,3,4,3,3,1,0,0,24.407,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,project artist|Zack Yusef|Latino,12|2|6|5|1|15|3|11|7|4|16|9|14|10|8|13,41.67329407,-83.60440063,-1
R_1dh1DPqkyfO6bJl,Default Response Set,Anonymous,,,162.225.152.241,0,3/8/2018 17:04,3/8/2018 17:15,1,1,1,A24U7XTFENX96C,38,2,3,,4,4,5,1,1,1,1,7,7,7,6,3,2,3,4,7,5,7,5,1,0,0,27.253,0,1,4,3,4,4,4,4,4,4,4,1,0,0,56.598,0,1,6,3,4,4,4,4,4,4,4,1,0,0,73.419,0,1,4,3,4,4,3,4,3,3,3,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,14|6|1|8|13|16|4|11|7|5|9|2|10|12|15|3,38.8125,-90.35009766,-1
R_3EZ0wVEmvVOHDcl,Default Response Set,Anonymous,,,71.11.171.75,0,3/8/2018 17:10,3/8/2018 17:15,1,1,1,A15FXOOCN5RT0,44,1,3,,2,2,5,1,2,5,1,7,5,7,5,2,2,4,3,5,5,5,3,1,0,0,15.822,0,1,4,3,4,2,4,2,2,2,2,1,0,0,26.666,0,1,5,3,4,4,4,3,2,4,4,1,0,0,27.034,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,1|11|4|16|6|10|13|14|5|7|3|12|2|8|9|15,30.19270325,-95.417099,-1
R_2BkBfwK0lduTjed,Default Response Set,Anonymous,,,104.175.56.166,0,3/8/2018 17:07,3/8/2018 17:16,1,1,1,A34I7PV0UHRMKS,24,2,3,,2,3,5,3,3,4,3,3,3,3,6,7,6,7,6,6,5,4,2,1,0,0,23.815,0,1,2,3,2,1,2,2,2,2,2,1,0,0,7.388,0,1,2,3,2,2,2,2,2,2,2,1,0,0,10.985,0,1,3,3,3,3,3,4,4,4,4,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,4|16|5|7|3|2|14|11|1|6|15|9|10|12|8|13,34.05990601,-118.3103027,-1
R_3iUwDnKlmoHgBAy,Default Response Set,Anonymous,,,97.124.101.53,0,3/8/2018 17:04,3/8/2018 17:17,1,1,1,APF1EAZT104LQ,27,1,3,,7,6,5,5,5,3,5,5,4,4,4,3,4,3,5,5,4,3,6,1,0,0,3.352,0,1,5,3,4,5,5,4,3,5,5,1,4.32,4.799,6.212,2,1,5,4,5,6,5,4,4,3,3,1,0,0,1.056,0,1,4,5,6,4,5,4,5,5,6,1,1,1,FL_58|FL_129,Latino|Zack Yusef|project artist,3|14|2|11|5|8|13|10|7|1|9|15|4|6|16|12,33.64750671,-112.3883972,-1
R_wY0nbJ4mR1jPgTn,Default Response Set,Anonymous,,,24.56.234.118,0,3/8/2018 17:03,3/8/2018 17:17,1,1,1,A3914P24XPNPY3,30,2,3,,4,5,5,3,4,2,2,4,5,2,4,4,2,3,4,4,2,2,2,1,0,0,2.439,0,1,4,3,4,5,3,3,5,3,5,1,124.198,124.198,124.651,1,1,5,3,5,5,4,5,3,5,6,1,0,0,1.853,0,1,5,3,5,4,3,5,4,5,4,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,1|16|4|2|5|12|7|14|15|13|6|9|10|3|8|11,44.81289673,-124.0568008,-1
R_11crWTGuFnAMzZ3,Default Response Set,Anonymous,,,70.161.121.104,0,3/8/2018 17:12,3/8/2018 17:18,1,1,1,A18MHXGNZMORFP,26,1,3,,5,2,5,5,3,2,2,4,3,4,2,2,2,2,2,4,4,4,6,1,10.331,11.972,26.16,3,1,3,3,4,4,4,5,2,6,4,1,29.275,30.612,44.223,3,1,2,3,3,4,4,3,2,4,3,1,42.892,44.204,44.751,3,1,3,3,7,7,7,6,7,7,6,1,1,1,FL_58|FL_129,Zack Yusef|project artist|Latino,15|1|10|7|16|14|4|2|9|8|5|3|11|12|6|13,36.76460266,-76.1989975,-1
R_UEYai8JhBz0tGy5,Default Response Set,Anonymous,,,68.44.126.128,0,3/8/2018 17:08,3/8/2018 17:19,1,1,1,A10XW6SNPNQX16,33,2,4,,4,4,5,1,1,1,1,7,7,7,1,1,1,1,1,7,7,7,7,1,2.636,11.434,12.366,3,1,4,3,4,4,4,4,4,4,4,1,1.594,9.788,19.404,3,1,4,3,5,3,3,3,3,3,3,1,30.995,71.879,72.311,4,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,12|8|7|5|11|4|9|1|2|3|14|6|16|15|10|13,40.04829407,-85.6855011,-1
R_2b3RDCJSftwolaj,Default Response Set,Anonymous,,,172.103.30.194,0,3/8/2018 17:16,3/8/2018 17:20,1,1,1,A8UTP6ZX9C1LP,21,2,3,,3,4,5,1,1,3,1,7,7,7,2,1,2,1,2,6,6,6,7,1,7.859,7.859,9.798,1,1,4,3,4,4,4,5,5,5,5,1,9.064,9.064,16.572,1,1,5,3,3,3,3,3,3,3,2,1,28.726,28.726,29.94,1,1,2,3,2,2,2,2,2,2,2,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,6|12|7|5|9|11|3|15|10|1|14|8|13|4|2|16,47.87190247,-97.15029907,-1
R_3QXxB17j7m70q2B,Default Response Set,Anonymous,,,98.245.66.27,0,3/8/2018 17:14,3/8/2018 17:20,1,1,1,A2M6TJIR21BN2W,31,1,3,,1,1,5,2,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,21.157,0,1,5,3,2,2,3,3,2,6,1,1,41.185,41.185,48.583,1,1,4,3,4,4,4,3,2,4,3,1,0,0,38.101,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,project artist|Zack Yusef|Latino,10|11|5|7|8|16|4|12|15|1|14|6|2|9|3|13,39.68659973,-105.0899963,-1
R_3fOfYrfcrIOuoza,Default Response Set,Anonymous,,,75.24.43.4,0,3/8/2018 17:17,3/8/2018 17:21,1,1,1,A301FEJ1JE99F5,38,2,3,,4,4,5,1,1,1,1,7,1,7,1,7,1,1,1,7,7,7,7,1,0,0,13.81,0,1,4,3,4,4,4,4,4,4,4,1,0,0,12.811,0,1,4,3,4,4,4,4,4,4,4,1,0,0,15.206,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Latino|Zack Yusef|project artist,12|7|13|1|16|14|11|5|9|3|2|4|10|6|8|15,36.7559967,-119.8173981,-1
R_3qC1nnLoPCHByA8,Default Response Set,Anonymous,,,74.126.128.28,0,3/8/2018 17:14,3/8/2018 17:21,1,1,1,A2SCONTXAEEFX,27,2,3,,7,7,5,5,3,5,5,3,4,3,5,4,4,6,4,5,3,3,5,1,0,0,1.698,0,1,3,5,4,5,4,3,5,4,5,1,0,0,31.146,0,1,6,3,4,4,4,3,5,5,3,1,0,0,28.281,0,1,5,3,5,4,3,5,4,5,5,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,3|12|8|5|11|13|14|10|7|16|9|4|2|6|15|1,33.82119751,-81.58920288,-1
R_2S0mULEzCU0Ad12,Default Response Set,Anonymous,,,209.169.73.150,0,3/8/2018 17:10,3/8/2018 17:21,1,1,1,AK47FLPTKZR5G,28,1,3,,2,4,5,1,2,1,1,7,7,6,6,1,1,1,3,6,7,7,6,1,0,0,119.17,0,1,3,3,5,5,5,6,5,6,6,1,0,0,17.388,0,1,2,3,4,3,4,2,3,2,2,1,0,0,115.448,0,1,3,3,2,1,2,3,2,2,2,1,1,1,FL_129|FL_58,Zack Yusef|Latino|project artist,8|4|9|11|3|5|13|15|1|16|6|2|10|14|12|7,30.38830566,-95.69629669,-1
R_1rBwPkg6IV25VoH,Default Response Set,Anonymous,,,69.181.223.187,0,3/8/2018 17:20,3/8/2018 17:29,1,1,1,A1TGV7LT6LTIQU,39,1,3,,5,4,5,2,4,5,3,3,4,6,5,5,6,6,6,7,5,7,5,1,0,0,14.686,0,1,4,3,4,3,3,3,3,3,3,1,0,0,29.412,0,1,5,3,4,4,4,3,3,3,3,1,0,0,58.104,0,1,4,3,4,4,3,3,3,3,3,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,2|14|7|11|3|12|16|1|10|4|5|8|15|13|9|6,37.78109741,-122.4625015,-1
R_1eF9twL9xFTUAVG,Default Response Set,Anonymous,,,45.30.107.163,0,3/8/2018 17:24,3/8/2018 17:31,1,1,1,A1F42D4L22K5ND,27,2,1,,7,3,5,1,2,1,1,7,7,7,7,1,1,1,2,7,7,7,7,1,8.898,8.898,14.397,1,1,3,3,4,4,3,5,3,4,5,1,6.658,6.658,17.651,1,1,5,3,2,3,3,4,2,3,1,1,4.502,50.74,50.783,7,1,5,3,3,2,3,2,2,3,2,1,1,1,FL_58|FL_129,project artist|Zack Yusef|Latino,15|1|16|10|13|7|11|6|12|4|14|3|8|9|5|2,34.63400269,-86.45700073,-1
R_1NamddC07OQCscp,Default Response Set,Anonymous,,,99.196.170.120,0,3/8/2018 17:28,3/8/2018 17:32,1,1,1,A1WL3NZ50YEOWP,32,2,3,,1,1,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,2.661,2.661,8.855,1,1,3,3,4,4,4,4,4,4,4,1,5.857,5.857,12.709,1,1,4,3,4,4,4,4,4,4,4,1,3.058,15.3,22.52,4,1,5,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,16|4|9|10|13|1|3|11|5|7|14|2|6|15|8|12,42.40660095,-92.45549774,-1
